uuid,ml,ap,dv
a89b297a-e4f0-48c5-9bc0-726c066a48a4,4513,8424,784
,,,
e258e2fc-1c0f-4829-9d7c-8c03dd1774d9,4513,8424,784
,,,
80503626-94d2-499a-9535-91241f68e673,4493,8424,724
,,,
fc78e60f-1c52-4653-aa14-4912254af5fb,4486,8424,704
,,,
36b0f824-0ff5-43e7-91f1-d7391dabfe19,4500,8424,744
,,,
35426089-2f8a-40d7-9d9a-78314b4a77d3,4476,8424,642
,,,
abd301ed-71cc-42de-950a-905ba86d2a3e,4476,8424,642
,,,
ffd78631-6a21-4526-8ea7-4a12109c04a5,4476,8424,621
,,,
d2a61f23-75eb-4d5f-9da2-16fb6a6f5f19,4451,8424,520
,,,
14e1a2ec-5851-4ab9-a9f5-450a58ae0197,4441,8417,417
,,,
1ee6b947-a4b7-4391-b4cf-f2ff95231fc9,4411,8399,319
,,,
583b6133-256f-4712-9544-24949a91c623,4507,8424,764
,,,
4c9c2a4d-dbc0-490e-a10c-91c55f45365f,4476,8424,621
,,,
726720ed-3140-47d1-a19e-512e98bb5835,4451,8424,457
,,,
7cbcd426-2088-454a-a8f1-0aa1578f7b05,4399,8392,279
,,,
5c8b3882-06b4-467b-ac7a-f9cb808de888,3571,9600,5735
,,,
195b15fa-fe7e-4683-8c45-151d75fd2728,3571,9600,5735
,,,
7ee5f43c-9530-443e-a55e-cf59b6782013,3646,9600,5645
,,,
7f68c5cb-0816-4713-987e-f11ffeff4db1,3666,9600,5631
,,,
c21adbd8-865c-46ec-b78b-8a951d1c6f97,3621,9574,5484
,,,
8535101c-4b4d-447e-ad6e-6660707eacb8,3591,9574,5319
,,,
95fd68aa-cf3a-4237-a3ed-9976d3105066,3591,9574,5319
,,,
be139b4d-0ef1-4d89-bab6-92e976c18027,3591,9574,5319
,,,
babd371b-3d3e-4dbe-a7a1-90cff3f96b8a,3591,9574,5319
,,,
074a1aca-f7ca-4b57-8902-134bb7d0a4b1,3584,9574,5296
,,,
9cfaeabd-7ea2-442d-9717-101d4d766dfa,3576,9574,5272
,,,
cef0cb62-024c-44a5-a57c-8c9b59a94bab,3601,9550,5086
,,,
484b1a60-bc25-45e0-b825-665bdd330ddc,3601,9524,4823
,,,
b2f58ec1-2313-4edf-b373-061b070778fd,3626,9524,4732
,,,
c1913a93-22df-4390-9cb6-e6038ded3b78,3626,9524,4708
,,,
e1090dbf-2660-49b7-b426-ae9be9a5bdbd,3626,9524,4708
,,,
f24fcb0a-13a3-4753-afb9-0c2c52766520,3654,9522,4518
,,,
d233f4e2-d584-4de8-942f-01874b6a01a2,3654,9522,4518
,,,
0511859e-1d0b-4df8-9284-6f4aa550b04e,3702,9474,4290
,,,
9e92c866-11c1-485f-b0ac-06f6d92df7d2,3702,9425,4082
,,,
f2484ccf-df4c-4863-802d-49af41756e81,3702,9425,4034
,,,
97e3f0fc-613e-4d41-b248-4d1b43bfd914,3709,9399,3894
,,,
41ee3369-6cb4-4b38-b110-113d4b1efd70,3721,9399,3847
,,,
f44a0395-6242-43a6-9fdb-5917b27d8ce8,3726,9399,3752
,,,
1aa4161a-a196-41b9-b079-8574b3ec923a,3726,9399,3728
,,,
2d50e207-4773-42e6-9ec6-9e26c1bd1a3a,3726,9349,3552
,,,
1056beea-7b8c-4dc4-bf16-9e0a7dec1ad1,3726,9340,3432
,,,
c0d76044-bb10-4c78-b650-f5287034d81e,3747,9324,3268
,,,
a5456675-e1f0-45c4-838c-967911f08f0a,3751,9324,3221
,,,
0daab8fc-56ba-430b-b614-7b57fbf21f89,3751,9324,2837
,,,
e23f2390-6f8d-41e1-96c0-a0bcd8dea650,3751,9324,2813
,,,
df7b9d0f-3c65-49cf-acab-db5f65e0d470,3751,9324,2765
,,,
3b6f9f37-e7ea-4021-99a7-a78134d529de,3776,9324,2625
,,,
90f296b7-572d-45d0-bb8a-c584a19deb69,3776,9324,2577
,,,
20452c3c-4ee1-4ee0-9720-1cd34d04119a,3981,9239,1757
,,,
4a93246d-1245-460e-b81a-55cf46afa1a6,3988,9226,1738
,,,
03bc5977-27a0-4226-bc86-c80f4a059e6e,4001,9200,1651
,,,
90b69be0-9e15-4753-93fc-ceb4e3845556,5600,11852,6653
,,,
9ef1ea4a-36df-48c0-bfb2-5237c90d27a4,5600,11775,6272
,,,
2cf4811d-cbae-49cc-ab5a-a6e62944a070,5600,11775,6234
,,,
20de71ab-893c-4eb7-b442-a2e4c829508b,5602,11775,6196
,,,
e3ba3b2d-04af-4468-87c9-c7a15e498ae8,5614,11775,6160
,,,
3408a3d0-7a89-4bf7-a21e-97b5b3cdbdd3,5608,11775,6178
,,,
10fe9e24-40dc-409c-b7e7-842c24c7fa97,5651,11775,6051
,,,
4a41c220-a260-488b-870b-4759325713a5,5645,11775,6069
,,,
5251f831-13a7-406a-8168-13a5f02c32a2,5665,11775,6016
,,,
f6b5e39a-66e3-4198-87bf-1064869dbe5e,5672,11775,5998
,,,
da42ee24-3759-4999-af2d-d11dcbd31ef8,5679,11775,5980
,,,
1378987e-fb7c-4a1b-9208-9f0d1bbeb1e9,5701,11775,5889
,,,
a1626223-11a5-49a2-8af4-687809eb8da0,5701,11775,5870
,,,
042ecf4b-2351-4a9a-b674-0f3240bef372,5701,11775,5851
,,,
7c43f38a-4490-4a50-bd80-663038c9ced4,5701,11775,5851
,,,
c431b37d-6c50-4c35-a8dd-0ffeaef3c74c,5701,11775,5832
,,,
d380d679-0a0c-4b65-8bbe-a701a59fd310,5701,11775,5832
,,,
6976fe4d-4e78-4ff5-ad66-096aba65288c,5761,11775,5514
,,,
c85fc988-2b0b-42c5-9d7d-421f90c9951a,5795,11775,5413
,,,
5a342cc3-79b8-4ff4-b9d6-ec29924f9b75,5814,11775,5200
,,,
f77e8f4c-177f-4590-a034-cb5914d70f1f,5870,11775,5033
,,,
96ce1297-98b2-4f3a-b6e7-3526c740054f,5880,11775,5016
,,,
ac58837a-a01f-4b20-80b9-4fa1b18ce961,5903,11775,4985
,,,
57a237c6-1f6b-413c-b3b3-32e7a6dc53b0,5915,11775,4970
,,,
88cc2830-5db4-4585-bccf-22c3ed560c31,5958,11760,4887
,,,
623259f8-b837-496f-bbd2-adbe41730863,6090,11600,4199
,,,
dc32764a-a256-4a42-bfa6-83670ebda538,6079,11595,4103
,,,
f2c25976-a108-42da-a3be-a19893d150db,6082,11591,4084
,,,
1337ca15-cf23-4258-94ec-44c01dfd8999,6142,11574,3658
,,,
4dfa4ed7-86f0-4332-a2ab-e286368cac6b,6146,11574,3639
,,,
d79e0a0d-2805-41f3-93f6-d6b916c67532,6149,11574,3619
,,,
f2ebf3d1-8509-4339-abd2-04c300142d59,6153,11574,3600
,,,
57ee473f-65ed-4f16-935b-1be4f2ce0873,6156,11574,3581
,,,
25a7ce6b-16dc-43ce-9721-f314cc0935ea,6162,11574,3542
,,,
c91520d5-d18c-46b2-8283-69906d1f8f79,6172,11574,3483
,,,
4298bc64-fadd-4624-8b32-41bb47dc3b59,5645,11775,6069
,,,
86cfaaed-b5d1-4afb-ace4-0b3a21c60c43,5800,11775,5355
,,,
3c403d51-b5d8-4e89-94c2-f64d289db836,4601,7874,4550
,,,
a418d1ce-7bd9-4894-9f88-2b8c4307f3dc,4463,7824,4119
,,,
45b2eb77-4ffb-46b0-862e-596e86ff28fb,4457,7824,4095
,,,
6092a25b-c836-4df3-b1a5-6764a5433abd,4443,7816,4050
,,,
dfd8a343-63aa-4c20-9350-03549215cbb0,4419,7800,3983
,,,
0b6d0743-e4cf-484c-9b7d-d06414f14ce5,4401,7800,3938
,,,
68f6faf1-abfd-4979-895c-2b22c6bdd44e,4401,7800,3938
,,,
8145db3c-db1e-4212-bf52-8af108901801,4319,7795,3633
,,,
26dd4bc6-984c-4e3f-b34c-0d0465bc88b9,4270,7768,3526
,,,
02bf3479-4aca-40a7-97f1-0b2a0485ce31,4231,7749,3387
,,,
9cdafbd6-3505-493d-a595-30e2563e7df8,4186,7715,3102
,,,
f54595fb-59bc-4326-9eb7-6f11f26899f9,4168,7720,3058
,,,
678afca7-9f74-453f-b877-537fd14a2d73,4136,7705,2995
,,,
43e1632c-41a3-487d-aead-282d0c6174e5,4111,7700,2953
,,,
2a0d08e0-6cfe-42e5-a1fa-1363d61bf3bd,4120,7677,2833
,,,
3728efd7-ad9d-4052-812e-a0ec2840d2b6,4116,7673,2815
,,,
dbcf102e-b9c5-44c2-808a-68fbcd7ae802,4116,7673,2815
,,,
557e9cdc-f31f-4609-9d66-b682b5a5144d,4099,7670,2798
,,,
bbae4d58-e19e-41d9-99a7-b2469172d63e,3937,7599,2431
,,,
b92bfe3f-1bc0-4bd5-a891-4313493cedc6,3937,7599,2431
,,,
f380e100-42de-4929-8645-c17adcd5a4ac,3922,7599,2386
,,,
188b83b3-5332-43c7-8755-02d36dff9c49,3907,7599,2340
,,,
0091e905-abfd-44c2-a6e1-e5c4d955d17f,3901,7599,2293
,,,
7e664182-542d-4c86-848d-dadfb9189b25,3901,7599,2269
,,,
c65d0ab5-aa1e-48f3-b0bd-cc6aa5365bd5,3833,7565,1728
,,,
e4247212-8976-44e5-9147-0dcfc868decd,3806,7552,1659
,,,
7dbba623-0036-43db-bf84-2d346cc2191b,3776,7490,1405
,,,
faf20a02-0895-48d8-bfbc-6f8a809e04e4,3726,7474,1221
,,,
7375a5b1-5910-4c6c-8688-b27b7087e964,3726,7474,1196
,,,
779bec32-fa3e-4061-af2f-2abb4715210c,3694,7466,1150
,,,
793c4277-cbeb-4cd9-ab54-04d6123d48ba,3686,7458,1128
,,,
f51a651f-4044-4b0c-b3e0-e426e504c526,3686,7458,1128
,,,
c5b22ca8-c102-491e-9dc8-72302e4d66cb,3679,7451,1106
,,,
750ca1f2-c4a9-43b8-b254-574973d1d2fc,3679,7451,1106
,,,
718f6b59-0cc8-4afe-9475-8a53daee9d45,3671,7449,1083
,,,
304a7b0c-5ff0-4398-90e5-1d80847ffdae,3656,7449,1037
,,,
69db4bdf-d7b5-4d3f-a23a-2d79456911d5,3648,7449,1014
,,,
dc92dbd2-f473-441c-9422-0cdd5e7c2c34,3648,7449,1014
,,,
71af1793-ef05-4755-a2bf-0bc91b7a10e1,3641,7449,991
,,,
7010565f-e842-4fa2-a2ac-d6954ba3d710,3641,7449,991
,,,
c7d7f7ab-e21b-4466-b88f-f371dc7bebdd,3626,7449,896
,,,
150e41a7-f505-4b56-ae78-2a98a932b707,3626,7449,871
,,,
3577f6ba-7e97-41b6-8e1c-66037e1a6311,3620,7449,848
,,,
aeb91e66-c3e3-4e30-a949-b06904941c0f,3608,7449,800
,,,
7343c7a3-3456-454a-809b-3f610a2a8231,3608,7449,800
,,,
1b53e6f4-c7fd-4e6b-9704-9d60f88167db,3601,7437,756
,,,
637b0dcf-8011-452e-9c22-a4eeb9362815,3601,7423,735
,,,
707a8ed2-7cb0-43bf-9754-5311f4905cb5,3785,7496,1427
,,,
625db763-65c9-45a8-bb8e-33bb61cf86c8,3726,7474,1245
,,,
fff37d41-9532-4bf4-9290-ea4041e64a87,3671,7449,1083
,,,
cc69f5b8-8956-4e45-8dcc-d1275fc754ed,3648,7449,1014
,,,
04f4245c-7ced-4d55-ae43-2adef70d4901,5224,5076,4595
,,,
6f3cba12-2c21-4b20-bbae-f47c93328a9a,5187,5076,4519
,,,
165ee2e4-14d1-4ad0-ba8e-4f1bd024d775,5177,5076,4500
,,,
c2b29acf-2da1-4a9d-b52e-c2a5cef8a725,5170,5076,4480
,,,
cdb21e74-c360-4e6a-a2be-44c35a320c51,5150,5044,4391
,,,
db195ece-32d0-4004-a75a-e7e30c93a9d0,5142,5026,4357
,,,
afb72cba-51c5-46cc-b334-f6d23d56ebb4,5125,5026,4276
,,,
56bad3d2-bfc7-429b-bf96-6e808a5785f1,5113,5026,4260
,,,
0ccc3e85-49f8-49f1-b041-ef77c43ee4f2,5099,5024,4244
,,,
83339478-e299-4068-8958-7b6a3788e4c3,5076,5000,4170
,,,
04cdd84c-3edf-48b7-aef4-d03932730f95,5076,5000,4170
,,,
4f12f941-a7f2-4aea-8da2-8babd08b0242,5058,5000,4111
,,,
24c688b9-dd5a-4e51-903e-41aa5e2747aa,5048,5000,4092
,,,
afd003f4-05b3-4133-8470-7345634aa63c,5048,5000,4092
,,,
814b5c1c-ec6e-4bec-a86d-d608922a438f,5038,5000,4073
,,,
2350885e-2928-4eb6-a0fb-69d6ebc1ba69,5029,5000,4054
,,,
9dfade9e-4ba1-4d6a-bd70-eddc6bebe6f2,5019,5000,4035
,,,
deebe2cb-f453-4c1f-b5dc-196d8101780f,4999,5000,3997
,,,
3d36f442-ed2b-4ce9-8426-b0f570bfd3b9,4990,5000,3978
,,,
22f729e4-f53f-4bca-b1fd-0769247919c8,4990,5000,3978
,,,
47d0a927-c1d0-4d9a-ad97-01b18a72067b,4976,5000,3939
,,,
9d5bc054-ba96-482c-b225-2021d06ce65e,4976,5000,3939
,,,
3c66df48-81f3-4216-9e09-47f81f8985c0,4976,5000,3917
,,,
98793a73-b8f0-419a-9313-8613c527c29f,4976,5000,3917
,,,
c2a31ae0-bf1d-41e5-8f5b-9e4da50a803a,4976,5000,3917
,,,
d2d4967f-cde1-4a02-9764-bb2e77ae6fc5,4976,5000,3896
,,,
cf922704-bcad-4400-8258-1777d10874dc,4968,4984,3866
,,,
561e0507-f277-4609-bcf2-1925d4af87f8,4950,4951,3848
,,,
23875c73-0921-48f8-8fde-934ab3851c3b,4935,4951,3833
,,,
628776d3-0df8-4381-a3ff-4c06721f75ee,4926,4951,3815
,,,
44082034-72ee-4817-9c0e-463d434732a2,4916,4951,3754
,,,
6400839d-916e-4000-8288-f8cc333abd09,4901,4951,3651
,,,
84aa0880-4bfb-4028-87d7-24db7dc9461d,4893,4951,3632
,,,
845cd360-44f5-4645-84c6-157be2c8cc1c,4874,4946,3530
,,,
ca830c2d-9e58-41b1-b43a-722a5bf19557,4575,4601,2131
,,,
d00bd7c8-c567-4b80-a0a9-ec75e8f7c9bc,4537,4550,2021
,,,
f32c7c4f-6112-4f90-8d2b-a7c436854691,4526,4550,1979
,,,
b3306a80-05be-474f-bdad-17288616f882,4526,4550,1934
,,,
017439b4-e411-4ada-84f5-027a9a2fb533,4526,4550,1912
,,,
062d3491-58e1-4649-822c-3fa2c26543e2,4526,4549,1847
,,,
96e0ddde-a44b-4ffd-a198-3802a4171543,4526,4517,1815
,,,
19a3a2a3-5dc9-4045-b855-4b95f5f1ea67,4526,4502,1800
,,,
8778a2e4-e826-4fc6-9810-f18cdb85ea47,4507,4501,1760
,,,
96f34480-1c4d-4c2c-9505-c94374254c14,4498,4501,1740
,,,
285018f4-b6a4-4c23-bf74-1c0e662862af,4491,4501,1719
,,,
2e116be1-7319-480b-a9e3-bb34f3648937,4484,4501,1698
,,,
69430032-fb30-494b-b022-5eb31fbeb49f,4477,4501,1677
,,,
458327f1-b952-4214-b7aa-698c6cfad2f4,4476,4448,1639
,,,
5dc4aca2-df37-4d89-b6e9-5f57c241f7de,4476,4448,1639
,,,
592cdfa1-ea46-48f4-8627-7fa77cc9d26b,4431,4400,1489
,,,
3ac4b909-66cc-4c7f-af5f-8be729e35b5a,4431,4400,1489
,,,
f0312473-279a-40f7-8203-d7c1d1f5d44d,5019,5000,4035
,,,
4a2ae595-1f27-4571-a36c-74a940463518,4999,5000,3997
,,,
0ffaebb4-c70a-43dc-b35b-d87569e48fc2,4968,4984,3866
,,,
0d0029d6-25a9-4c05-9248-6f82cb0c6483,4959,4967,3857
,,,
bdda250d-7754-43e0-8b9d-f7e87f98be71,4484,4501,1698
,,,
feece564-646b-4111-83f5-d56bd553f0e9,4507,4501,1760
,,,
a6c4d460-4bd3-46e1-b47a-999b5e4e7a0e,2889,7525,2674
,,,
3f40352c-16ff-40b1-8f58-4f9e769bf1d4,2889,7525,2674
,,,
1c2a6727-2950-437f-8f07-65cac1d323f0,2889,7525,2674
,,,
fc1cabe8-a617-40e0-acaf-aca4ce64fad9,2894,7525,2655
,,,
04b45883-edcc-42c1-8071-8ee37b843f38,2894,7525,2655
,,,
28464434-15ed-43e6-99bc-bec88f20c331,2899,7525,2635
,,,
2b77b096-09e4-4030-af68-27cf7e87e7f4,2899,7525,2635
,,,
512d54e5-697e-4b23-a234-036b10ed665b,2899,7525,2635
,,,
6adb43c6-94e0-4f47-b3c2-615b490b355e,2899,7525,2635
,,,
72e0a6c8-9075-4372-95da-1ca777aab197,2913,7513,2601
,,,
69d5dd9b-4128-4cd8-9a81-4443e1443352,2899,7525,2635
,,,
5672c789-a371-460a-ba94-c2513d24c2b9,2905,7521,2618
,,,
8fef7857-64db-419d-a6be-3c1d20da5ac7,2971,7500,2466
,,,
6750737b-373e-47f6-b859-e61fe645504b,2971,7500,2466
,,,
65fdb261-7d6b-4aa8-85d1-d0d4458b8c3a,2971,7500,2466
,,,
1dfc4075-e234-471c-9220-50d8a07d1e7c,2981,7500,2441
,,,
cfe92bce-434a-428e-bfdd-9fb20c3603d1,2981,7500,2441
,,,
b2863787-335a-4178-be85-81b3478cfa01,2971,7500,2466
,,,
29afd84e-573c-4471-bfa1-ac2f87a18b1c,2921,7505,2585
,,,
44e4545c-6c2a-498d-80d6-f3e9d4ad6148,2981,7500,2441
,,,
51db27a0-1c2e-4632-80b7-ba010d689026,2971,7500,2466
,,,
1f625c54-27f3-48b8-911e-64be87816e77,2981,7500,2441
,,,
19ee4b53-2430-41cd-9dcd-10a41261227a,2971,7500,2466
,,,
092f5843-3b29-4b13-856e-3da8aa3f73cf,2971,7500,2466
,,,
473a6df0-1d03-40ba-b85f-251199cf4bb3,2971,7500,2466
,,,
46d1a615-21cd-466d-b9e2-99fd12e09f96,2971,7500,2466
,,,
23238719-c0bb-4eb0-bc70-ac627b56cc1b,2971,7500,2466
,,,
73012801-14b5-4493-b11a-08071e2d01e8,2971,7500,2466
,,,
1409eb7f-1b52-494f-ac00-36abcc5f1d1b,2938,7500,2551
,,,
003e4b04-2dce-478f-9db0-4f27e99c792c,2981,7500,2441
,,,
a85aafab-828c-49d2-b436-e5757488641f,2981,7500,2441
,,,
59deca15-a99f-4d74-86cb-bacf7c480a31,2971,7500,2466
,,,
4e3ccd7a-86a2-4215-88e5-8ae7d93426cc,2981,7500,2441
,,,
7336a31a-6955-4f4e-b349-e33f20ac9876,2971,7500,2466
,,,
ab14d390-4860-4f6e-90d1-1588ba892b23,2981,7500,2441
,,,
1eabe022-7f9d-47f1-8209-80eb57efff8f,2981,7500,2441
,,,
55e672d8-2769-41ba-852e-d24a674c91c0,2971,7500,2466
,,,
ac98c617-5879-478e-bcb0-b7f446d4f2b9,2971,7500,2466
,,,
0ca5ec9b-627b-4d13-a0d2-0bbdf65683cf,2971,7500,2466
,,,
e4b77b74-c736-4d7e-9241-4e9e5028b6f1,2971,7500,2466
,,,
765cf6d3-f18e-4233-bd09-5d7c0e5504b1,2971,7500,2466
,,,
23f61aed-4bc6-4474-87c3-6c6806b820f8,2971,7500,2466
,,,
cedcf8c6-6bcc-470a-9e3d-d2152f16858c,2981,7500,2441
,,,
e914ce36-2759-4dd1-a94f-9be748143461,2981,7500,2441
,,,
449197d3-0ecf-443b-805b-323cc39b3585,2981,7500,2441
,,,
b1edf2a5-dc6a-456f-be12-d46119686fa2,2971,7500,2466
,,,
47383a46-4192-4dd7-8ba7-03385b741acd,2981,7500,2441
,,,
98717647-34be-4c44-b9ff-c93fc47770a9,2971,7500,2466
,,,
49cd1f83-2ed9-401c-8087-b000c526cc58,2971,7500,2466
,,,
8a3bf65a-f856-43ae-a24d-29404f6e9cad,2971,7500,2466
,,,
80760f6b-9b28-4b41-b1d8-0fd7b2132313,2971,7500,2466
,,,
7ba98b18-36cf-4548-bda7-91cc23b11f5d,2981,7500,2441
,,,
68c81baa-cedd-4c03-9e9e-b70853244b36,2981,7500,2441
,,,
667e5279-02d5-4691-8fd7-78e14949ca9d,2971,7500,2466
,,,
a85d4cf6-e34b-4a31-b3ad-ea71f9130bf7,2971,7500,2466
,,,
b5b2b64e-1c96-413b-9dfe-5c04baf323a1,2971,7500,2466
,,,
f43ee417-4759-4b8f-a9ca-7d68df43cfa3,2971,7500,2466
,,,
795f8f82-bc48-487f-a192-4f5ce22bbbd3,2971,7500,2466
,,,
b3739243-7512-4a2f-acb5-95f0f08ae38f,2981,7500,2441
,,,
56e6fd35-ed43-4c10-9432-1bb7f10b931b,2971,7500,2466
,,,
c4919411-bca5-4b4b-9344-e81a1aeb30e4,2971,7500,2466
,,,
4a5af2b7-3698-448e-9279-6285b4c990eb,2971,7500,2466
,,,
56b3520d-741f-4d68-a8e0-8c7d756e565b,2981,7500,2441
,,,
7186a442-5263-4b35-8bce-c7a6ab7e23c4,2971,7500,2466
,,,
6f9e7e85-541f-494c-a6f2-8f9409a26ce8,2971,7500,2466
,,,
5c7949bf-d2f3-4c1e-b629-6ba99d8f50ec,2971,7500,2466
,,,
76a9f9cd-c6f2-4258-8b09-cdbd0aa72913,2971,7500,2466
,,,
87d120e0-c6af-4f13-9eae-cf173d5c3502,2971,7500,2466
,,,
9bd523d4-f21f-4484-a50b-1e2405e73f43,2971,7500,2466
,,,
34f604b3-a247-4392-8731-322326df3779,2971,7500,2466
,,,
1c0eef04-c611-48df-a895-08ea0c5f072c,2981,7500,2441
,,,
f5368cc6-f35a-48f1-964d-12391acc0746,2981,7500,2441
,,,
a1412e34-3f12-4466-a457-22fca287251d,2971,7500,2466
,,,
a3188770-1287-4c8a-844c-78072338530a,2971,7500,2466
,,,
4689a81c-bdca-4cc6-80ce-d42c64c2bc74,2981,7500,2441
,,,
0f489629-9149-49a3-9a6c-aeab1eacc147,2981,7500,2441
,,,
4a8563ec-af9e-45db-b481-b9bddbcbccff,2971,7500,2466
,,,
0e640510-1b1e-48cb-80cc-c42563ec9521,2981,7500,2441
,,,
47eabd16-16b1-4dd7-84f6-a739e49b4b6f,2981,7500,2441
,,,
59abbf3f-bad7-43fe-9c9d-a84bedd6a0bf,2981,7500,2441
,,,
d210407b-e43a-4f66-9199-3614a503f10d,2981,7500,2441
,,,
e451e263-6f5f-4553-8091-68634b78360b,2971,7500,2466
,,,
3f8d2369-cff3-476f-bc3b-e07cfe218c64,2981,7500,2441
,,,
8b807130-d82c-432e-8a0c-73b4b964d98b,2981,7500,2441
,,,
a8e2e6e4-6836-4ebd-86d8-3f3709c4e34e,2981,7500,2441
,,,
75f95354-6c1e-4215-a33d-a8ae0923e3ac,2971,7500,2466
,,,
2576f63d-9aef-4592-9827-2849d2c9f178,2981,7500,2441
,,,
00791bc7-38d2-4e2d-91c8-623d707fae7c,2981,7500,2441
,,,
5392d87a-b888-4c04-b76f-f9010d82cd4f,2971,7500,2466
,,,
e5212ce9-602b-4f21-b3b2-fd7ce96b412b,2971,7500,2466
,,,
bf5a1c91-a051-4962-8b81-352fe1501816,2971,7500,2466
,,,
1b5f3420-9dc8-4cbf-ad93-c0d71893d129,2971,7500,2466
,,,
0a50186f-24cc-40ac-9181-64a046a8deb8,2981,7500,2441
,,,
25f1b350-8131-4826-aa89-183ef2e11e66,2981,7500,2441
,,,
8cd9e331-34c5-44df-9d55-38867b3319a1,2981,7500,2441
,,,
c023ba37-a623-45a4-ac94-02ce82e7ce84,2981,7500,2441
,,,
4784ab33-42e1-4070-a78b-a5b4806d0fce,2981,7500,2441
,,,
dabda17b-d08e-403b-9045-b849b7a100a0,2981,7500,2441
,,,
b17fa6db-310e-4cca-869f-d775fe72cc8a,2971,7500,2466
,,,
8e81438b-dcab-4536-a683-9df432d4f127,2981,7500,2441
,,,
5d6b7394-cd27-47e4-aff4-58dc80418b4d,2981,7500,2441
,,,
6d325094-37ff-4c2e-854c-ea44a82a97b7,2971,7500,2466
,,,
b0388d91-af2c-4851-9e3a-2124f8e5717d,2981,7500,2441
,,,
5e524a8e-09fd-4c86-a7e6-7040cbfacf76,2981,7500,2441
,,,
26ed05ec-b930-4455-9046-49f4a85e3935,2981,7500,2441
,,,
047b2a1d-93d1-4020-b2b7-92f84dc848ab,2981,7500,2441
,,,
82fe0716-bed6-4f2f-b378-69f4871abb99,2981,7500,2441
,,,
ec5dcbc0-15bd-4bc7-85b3-d6d29b578b37,2981,7500,2441
,,,
6f8b8882-c6c8-4a72-b345-02deeeeb785f,2981,7500,2441
,,,
12da6300-0180-4c31-b625-3769c59e4dfa,2981,7500,2441
,,,
c986453d-5e38-49a6-89f9-9b0987a6a54b,2981,7500,2441
,,,
a18a6963-9f32-47ec-be3f-8072996328a5,2971,7500,2466
,,,
b24c6390-32eb-4bd6-a58f-789f8a0977d7,2981,7500,2441
,,,
f07faa16-46c5-461e-b0d1-87602728c455,2981,7500,2441
,,,
f41ac64a-8ec9-4898-adf0-4ea6db47ff10,2981,7500,2441
,,,
417bca57-3e2e-4666-be72-35a1149e59e9,2981,7500,2441
,,,
e54ccc1d-6097-462d-bd0b-45bd1a7acd62,2981,7500,2441
,,,
e7240e12-9822-414b-a07f-516c4af08cc7,2971,7500,2466
,,,
7e69c982-deb2-4f9d-861a-48e07aeda3b5,2971,7500,2466
,,,
14b6e545-0daf-4b10-ab84-9622bf3997f5,2981,7500,2441
,,,
e03d8279-9c68-4d1d-947e-5c822f4b4fb1,2981,7500,2441
,,,
d7b34225-0571-4f88-835c-c4ad8d779567,2971,7500,2466
,,,
e5e99369-b684-4840-bdc1-dcc29f680b0a,2981,7500,2441
,,,
9beaf2e6-449f-4c91-8344-a1df08567459,2971,7500,2466
,,,
2655c65b-5de7-4e5c-9836-d066c9fe4e8b,2981,7500,2441
,,,
9a1911c8-f3f7-4a38-8c89-4c2fb829c853,2981,7500,2441
,,,
cf6c1386-bacf-479a-90a2-605abf2327bc,2971,7500,2466
,,,
11995aac-7b07-412c-bfa3-2de7712b0088,2971,7500,2466
,,,
e1395612-cfe8-431e-b34f-78a1d6688b86,2971,7500,2466
,,,
9884a0ab-3ef5-408b-b658-abb061ae5891,2971,7500,2466
,,,
61ca51ca-2f09-4f3e-9033-359bf46aeff5,2971,7500,2466
,,,
75f01e4c-ce2c-4abc-ab42-459b57883bb7,2981,7500,2441
,,,
f9e7c39e-5a3a-4613-82a2-2aaee47a044a,2981,7500,2441
,,,
6c84f1e8-9a08-4e39-8568-edbf6a520099,2981,7500,2441
,,,
3a9a68bb-9c12-4cd9-871b-246c9c2ecc8c,2971,7500,2466
,,,
1625c9cb-1388-476e-9319-4c6b6bd03f16,2971,7500,2466
,,,
ffdc678e-2cbf-4ac8-8af6-07f7725d2622,2981,7500,2441
,,,
f4e866f5-4203-41e1-b7c1-020c2526a819,2981,7500,2441
,,,
ab876462-e4ce-4edc-8e3e-518e51075ddd,2971,7500,2466
,,,
4324066c-2cbc-48ba-8c0d-d312594a366a,2981,7500,2441
,,,
fdbbd5a5-3129-4963-8c2c-913ee4403d28,2981,7500,2441
,,,
c927dc75-b361-40b6-8ef2-c20306620f78,2981,7500,2441
,,,
6a87fa7e-26ff-449a-af6d-1ce240c7fc43,2971,7500,2466
,,,
b3910196-bd52-4cab-935c-5712b3ac1af0,2971,7500,2466
,,,
dad9929c-6b28-4cdf-bbcf-7cac1a95e465,2981,7500,2441
,,,
6325a105-14e8-420b-b5db-51af4ba7feea,2971,7500,2466
,,,
09626ff2-9434-469a-ba9e-ea8dd288b7c2,2971,7500,2466
,,,
ce207d4d-58da-430a-9b6f-4e3a46f096fc,2971,7500,2466
,,,
2a81d74d-06fe-41ab-8a27-ced46d2fc5fe,2981,7500,2441
,,,
1aa6f69d-40ce-4798-93df-9675a1af2975,2971,7500,2466
,,,
6e49047a-00d1-4aba-a793-13310050a948,2971,7500,2466
,,,
a0b4b453-477a-4317-95d4-106329e85779,2971,7500,2466
,,,
67cb7ced-2580-4ee9-baa4-40fb19c9310f,2971,7500,2466
,,,
